BakeryRank,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,FHRSIDRep,StoreCount,BakeryScore,LocationMatch,AIClass,V2ManualVerdict,AIReason,V2ManualNote,ReviewFlags,ManualClass,ManualReason,ManualSourceURL
15565,Copelands Londis,copelands londis,Retailers - other,"280 Days Lane, Sidcup, Kent",DA15 8PG,Bexley,1705787,1,0.026145554014029,YES,GROCER_BAKERY,,"Londis convenience store, which typically offers a range of baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
15645,Shell Waitrose Kingston Hill,shell waitrose kingston hill,Retailers - other,"187-201 London Road, Kingston Upon Thames",KT2 6PQ,Kingston-Upon-Thames,1385334,1,0.0260131550539043,YES,GROCER_BAKERY,,"Shell Waitrose Kingston Hill is a Shell service station that includes a Waitrose store, which is a supermarket. Waitrose stores typically have substantial bakery provisions.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
15670,Central Quick Stop,central quick stop,Retailers - other,"270 Hoe Street, Walthamstow, London",E17 9QD,Waltham Forest,1086191,1,0.0259759407306568,YES,GROCER_BAKERY,,Convenience store that is likely to sell a range of baked goods.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
15687,Tamworth Newsagents,tamworth newsagents,Retailers - other,"44 - 46 Tamworth Lane, Mitcham, Merton",,Merton,764054,1,0.0259526781877299,YES,GROCER_BAKERY,,"Newsagent with an InPost locker, indicating it's a retail store that likely sells some baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
15721,The Muddy Puddle,the muddy puddle,Restaurant/Cafe/Canteen,"142 ALBION ROAD STOKE NEWINGTON HACKNEY, Hackney, London",N16 9PA,Hackney,1514444,1,0.0259062496567161,YES,BAKERY_CAFE,,"Cafe operating as a plant-filled cafe by day, serving vegan empanadas.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,This is an events venue,
15781,Rayyans,rayyans,Retailers - other,"Docklands Food & Wine, 502 Commercial Road, London",E1 0HY,Tower Hamlets,83684,1,0.0258207981809106,YES,GROCER_BAKERY,,"""Rayyans"" is identified as ""Docklands Food & Wine"" and its FHRS type is ""Retailers - other"", indicating a general food retailer. There is no affirmative evidence of substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
15787,Shandy's Covenience Store,shandy s covenience store,Retailers - supermarkets/hypermarkets,"164 Manor Park Road, London",NW10 4JT,Brent,532304,1,0.0258056375476213,YES,GROCER_BAKERY,,"""Shandy's Convenience Store"" is a convenience store. There is no affirmative evidence of substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
15914,Signoria,signoria,Restaurant/Cafe/Canteen,"53, Lordship Lane, London",SE22 8EP,Southwark,974202,1,0.0256013576180389,YES,BAKERY_CAFE,NOT_BAKERY,"Signoria is described as a cafe and restaurant offering authentic Italian food, including pastries and cannoli, with reviews mentioning it as a good place for breakfast and authentic Italian food or pastries. This indicates a substantial and persistent bakery range.",Rebranded into more of a restaurant,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
15966,Patrycja,patrycja,Retailers - other,17 Church Hill Road Barnet,EN4 8SY,Barnet,757683,1,0.0255256710174947,YES,GROCER_BAKERY,NOT_BAKERY,Polish grocery store with affirmative evidence of selling handmade bread and other baked goods.,Mainly a supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
16215,Select Magazin Romanesc,select magazin romanesc,Retailers - other,"79 Plashet Grove, East Ham, London",E6 1AD,Newham,1639031,1,0.025178278965705,YES,GROCER_BAKERY,,"Select Magazin Romanesc is a Romanian food store, which is a type of grocer. While specific bakery provision at this exact location isn't detailed, it's highly probable for a specialized food retailer to have substantial bakery offerings.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16236,Jay's Superstore,jay s superstore,Retailers - other,"107 Midhurst Road, West Ealing",W13 9TJ,Ealing,1785417,1,0.0251505611268155,YES,GROCER_BAKERY,,"Jay's Superstore is a supermarket/convenience store. While specific bakery evidence is not detailed, as a superstore, it is highly likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16293,Magazin Romanesc Diana,magazin romanesc diana,Retailers - other,"221 High Street North, East Ham, London",E6 1JG,Newham,1063454,1,0.0250595514984473,YES,GROCER_BAKERY,,"Magazin Romanesc Diana is identified as a grocery store. While specific bakery provision isn't detailed, as a ""Retailers - other"" FHRS type and a grocery store, it's reasonable to assume it has some bakery offerings, qualifying it as a GROCER_BAKERY.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16296,Shell West Wickham Service Station,shell west wickham service station,Retailers - other,"Wickham Manor Service Station 171 High Street, West Wickham",BR4 0LU,Bromley,1468041,1,0.0250538724519627,YES,GROCER_BAKERY,,"Shell West Wickham Service Station is a Londis convenience store located within a Shell petrol station. Convenience stores typically offer a range of baked goods, qualifying it as a GROCER_BAKERY.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16309,Latin American Shop,latin american shop,Restaurant/Cafe/Canteen,"183 Stockwell Road, London",SW9 9SJ,Lambeth,1288205,1,0.0250362649080694,YES,GROCER_BAKERY,NOT_BAKERY,"Latin American Shop at 183 Stockwell Road, SW9 9SJ, is identified as a Latin American supermarket or grocer. While specific evidence of an in-store bakery is not explicitly stated, the nature of a ""Latin American Supermarket"" or ""Latin Products in London UK"" suggests a broad range of food products, and it is plausible that substantial bakery provision exists, aligning with the GROCER_BAKERY classification.",Insufficient physical evidence for this business,FP_V2_MANUAL_NOT_BAKERY; FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,,
16339,Konditor,konditor,Takeaway/sandwich shop,"15 Cullum Street, London",EC3M 7JJ,City of London Corporation,1660749,2,0.0249833853555065,YES,CORE_BAKERY,,"Konditor is a well-established bakery with multiple London locations, and the Cullum Street branch is a customer-facing retail location selling cakes, brownies, and other baked goods.",,FP_CORE_SPECIALISED_PRODUCT,CORE_BAKERY,Agree with AI,
16350,Budgens - Putney,budgens putney,Retailers - other,"Shell Putney Service Station 134 West Hill, London, Wandsworth",SW15 2UE,Wandsworth,1800846,1,0.0249740051491809,YES,GROCER_BAKERY,,"Budgens is a supermarket chain, and this location is a convenience store that is likely to offer a substantial bakery provision as part of its general food retail.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16448,Beaufort Fresh,beaufort fresh,Retailers - other,5 Beaufort Square London,NW9 4BP,Barnet,1567719,1,0.0248120462611908,YES,GROCER_BAKERY,NOT_BAKERY,"Retailer with evidence of selling a selection of grocery items, baked goods, or sandwiches, suggesting substantial bakery provision.",Convenience store,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
16490,"Haji Baba Ltd, Asda Superstore",haji baba ltd asda superstore,Retailers - other,"130 Chase Side, LONDON",N14 5PW,Enfield,1030271,1,0.0247738743399277,YES,GROCER_BAKERY,,"Haji Baba Ltd operates a halal meat counter within the Asda Superstore, and Asda is a supermarket that typically has a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16527,BP Swanley Service Station,bp swanley service station,Retailers - other,"Swanley Service Station Swanley Bypass, Swanley",DA14 5JA,Bromley,1593626,1,0.0247391008839759,YES,GROCER_BAKERY,,"BP Swanley Service Station is a petrol station with a Wild Bean Cafe, which is a convenience retailer that typically offers a range of baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16817,The West Country Farmshop Ltd,the west country farmshop ltd,Retailers - other,"566 King's Road, London",SW6 2DY,Hammersmith and Fulham,1761300,1,0.0243209509072129,YES,GROCER_BAKERY,,"""The West Country Farmshop Ltd"" is a farm shop selling sustainable British produce, including meat and cheese, and is described as a general food retailer. While not explicitly stated as having an in-store bakery, a farm shop of this nature would typically have a substantial bakery provision as part of its retail offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16900,Grove Park Deli Ltd,grove park deli ltd,Retailers - other,"22 Fauconberg Road, Chiswick",W4 3JY,Hounslow,490122,1,0.0242337834708548,YES,BAKERY_CAFE,NOT_BAKERY,"Deli offering a substantial range of artisan breads, homemade cakes, quiches, and sausage rolls, alongside other deli items and meals.",The identity of this establishment does not seem bakery related,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
16906,Fable,fable,Restaurant/Cafe/Canteen,"9 Station Approach, Kew, Richmond Upon Thames",TW9 3QB,Richmond-Upon-Thames,353308,1,0.0242226155376019,YES,BAKERY_CAFE,NOT_BAKERY,"Cafe and restaurant serving specialty coffee, breakfast, brunch, and small plates, with a ""breakfast & bakery"" menu that includes fresh pastries.",Mainly a restaurant serving brunch,FP_V2_MANUAL_NOT_BAKERY,BAKERY_CAFE,Agree with AI,
16942,Paprika Store Twickenham,paprika store twickenham,Retailers - other,"40B Heath Road, Twickenham, Richmond Upon Thames",TW1 4BZ,Richmond-Upon-Thames,1574382,1,0.0241829347631797,YES,GROCER_BAKERY,NOT_BAKERY,"Hungarian grocery store with a focus on Hungarian products, including pastries and baked goods.",Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
16969,Craven Park Local,craven park local,Retailers - supermarkets/hypermarkets,"28 Craven Park Road, London",NW10 4AB,Brent,1758832,1,0.0241338664963014,YES,GROCER_BAKERY,,"Supermarket/convenience store that also operates as a Post Office, indicating a retail environment where a substantial bakery provision could exist.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
16983,Blackheath Shopping Mart,blackheath shopping mart,Retailers - other,"60 Charlton Road, Charlton, Greenwich",SE3 8TT,Greenwich,694198,1,0.0241132963282243,YES,GROCER_BAKERY,,"Blackheath Shopping Mart is identified as a general food retailer (shopping mart, off licence). While specific evidence of an in-store bakery is not explicitly stated, the nature of a ""shopping mart"" suggests it would have a substantial bakery provision as part of its general food retail offering, similar to a convenience store or grocer. Blackheath Village also has a selection of patisseries, cafes and delicatessens.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17035,Cheshire St Minimart (CSM),cheshire st minimart csm,Retailers - other,"Cheshire St Minimart (CSM), 68a Cheshire Street, London",E2 6EH,Tower Hamlets,1398080,1,0.0240590727190317,YES,GROCER_BAKERY,,"Cheshire St Minimart (CSM) is identified as a convenience store/minimart. While specific bakery evidence for this exact location is not detailed, as a minimart, it is highly likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17047,Serans,serans,Retailers - other,"147 Stafford Road, Wallington",SM6 9BN,Sutton,1222623,1,0.0240435761114202,YES,GROCER_BAKERY,,"Sri Lankan and Indian food store, which is a general food retailer, and is likely to have substantial bakery provision given its nature as an ethnic grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17152,Shell Service Station and Shop,shell service station and shop,Retailers - other,"Shell Service Station and Shop, 139-149 Whitechapel Road, London",E1 1DT,Tower Hamlets,99994,1,0.0239079781777407,YES,GROCER_BAKERY,,"Shell Service Station and Shop is a convenience store that offers ""deli By Shell"" and Costa Express, indicating substantial food retail, which may include baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17167,G S Spend n Save,g s spend n save,Retailers - other,"242-244 Yeading Lane, Hayes",UB4 9AX,Hillingdon,518746,1,0.023885915903394,YES,GROCER_BAKERY,,"G S Spend n Save is a retailer. While specific bakery evidence for this location is not explicitly detailed, the FHRS type ""Retailers - other"" combined with the name ""Spend n Save"" suggests a convenience store or grocer. Without further information, it's assumed to be a grocer with some bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17253,Quick Stop,quick stop,Retailers - other,"278 Chingford Road, Walthamstow, London",E17 5AL,Waltham Forest,515187,2,0.0237782343664488,YES,GROCER_BAKERY,,"Quick Stop is identified as a convenience store. While it sells various items, there is no affirmative evidence of substantial bakery provision at this specific location beyond incidental baked goods. However, as a convenience store, it falls under the grocer category.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17258,Romeo And Juliets,romeo and juliets,Restaurant/Cafe/Canteen,5 Lyttelton Road London,N2 0DW,Barnet,1854677,1,0.023773184104331,YES,BAKERY_CAFE,NOT_BAKERY,"Romeo And Juliets is described as a luxury dog-friendly cafe that offers homemade human food, coffee, and treats for dogs. The description of ""homemade and delicious"" food, along with ""almond croissant"" mentioned in a review, suggests a substantial bakery offering within a cafe setting.",Mainly a south asian café that is also dog friendly,FP_V2_MANUAL_NOT_BAKERY,BAKERY_CAFE,Agree with AI,
17278,New Burlington Minimarket,new burlington minimarket,Retailers - other,"224 Burlington Road, New Malden, Merton",KT3 4NW,Merton,486433,1,0.0237495181011524,YES,GROCER_BAKERY,,Convenience store/minimarket that is likely to have a substantial bakery provision.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17319,Kostless Food & Wine,kostless food and wine,Retailers - other,"9 - 11 Balham High Road, London, Wandsworth",SW12 9AJ,Wandsworth,1571863,1,0.0236974329943894,YES,GROCER_BAKERY,,"Food & Wine retailer (convenience store) that sells frozen food, soft drinks, and other groceries. No evidence of substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17339,Co-operative Group,co operative group,Retailers - supermarkets/hypermarkets,"17 URBAN HIVE THEYDON ROAD, Hackney, London",E5 9BQ,Hackney,521939,2,0.0236755479798678,YES,GROCER_BAKERY,,"Co-operative Group at 17 Urban Hive Theydon Road is a supermarket/hypermarket. While specific details about an in-store bakery are not explicitly stated, Co-op supermarkets typically have a substantial fresh bakery range, and the FHRS type supports this classification.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17413,La Nicoleta,la nicoleta,Retailers - other,"205A Philip Lane, Tottenham, London",N15 4HL,Haringey,1050693,1,0.0235797186926439,YES,GROCER_BAKERY,NOT_BAKERY,"Romanian grocery shop with affirmative evidence of a substantial bakery provision, including freshly baked cozonac, cornulețe, and fresh bread.",Mainly a supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
17464,Enfield Pound Plus,enfield pound plus,Retailers - supermarkets/hypermarkets,"254-256 Hertford Road, ENFIELD",EN3 5BL,Enfield,1024327,1,0.0235099990899448,YES,GROCER_BAKERY,,"Enfield Pound Plus is identified as a supermarket/hypermarket. While specific bakery provision isn't detailed, as a supermarket, it is highly likely to have a substantial bakery section.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17556,Yourspace.compost,yourspace compost,Restaurant/Cafe/Canteen,"Seears Park Nursery And Tea Rooms, Seears Park, St Dunstans Hill, Cheam",,Sutton,1401270,1,0.0233908324481283,YES,BAKERY_CAFE,,"This establishment operates a ""Cloche Garden Tearoom"" at Seears Park Nursery, which serves as a customer-facing food-service business.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,This is largely a community centre that holds events,
17599,La Bacanie Groceries,la bacanie groceries,Retailers - other,"621 High Road Leyton, Leyton, London",E10 6RF,Waltham Forest,899264,1,0.0233441383316224,YES,GROCER_BAKERY,,"La Bacanie Groceries is a general food retailer. While specific details about an in-store bakery are not explicitly stated, the name ""Groceries"" and business type ""Retailers - other"" suggest it is a grocer, and it is plausible for such a business to have substantial bakery provision. Without further evidence to the contrary, it is classified as GROCER_BAKERY based on the likelihood of a substantial bakery offering within a grocery store.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17777,BENS,bens,Retailers - other,"122 ST JOHN'S WOOD HIGH STREET, LONDON",NW8 7SG,Westminster,1775713,2,0.023097976211124,YES,GROCER_BAKERY,,"""BENS"" is a greengrocer chain selling fresh produce. While it is a grocer, there is no affirmative evidence of substantial bakery provision at this specific location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17781,Berry & Maple,berry and maple,Restaurant/Cafe/Canteen,"2 Cavendish Parade, Clapham Common South Side, London",SW4 9DW,Lambeth,1831572,1,0.0230941378150835,YES,BAKERY_CAFE,,Berry & Maple is a brunch cafe that features French toast as a signature dish and offers a substantial range of breakfast plates and sweet treats.,,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,This is mainly a breakfast and brunch place with little evidence of bakery goods,
17925,The Attendant,the attendant,Takeaway/sandwich shop,"27A FOLEY STREET, LONDON",W1W 6DY,Westminster,772742,1,0.0229485886143477,YES,BAKERY_CAFE,,"Cafe serving breakfast, brunch, and lunch menus, as well as granola and other treats directly from their kitchen, and roasting their own coffee.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,,https://share.google/4EzHmjnHyy5JWtAiC
17942,RK Mini Market,rk mini market,Retailers - other,"Shop Sinclair House, 74 Willoughby Lane, Tottenham, London",N17 0SP,Haringey,1063201,1,0.0229276671505827,YES,GROCER_BAKERY,,"RK Mini Market is a retail store with ""food, beverages or tobacco predominating"" and is likely to have substantial bakery provision as a mini-market.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
17989,Londis (Acton),londis acton,Retailers - other,"74 Osborne Road, Acton",W3 8SR,Ealing,1783734,1,0.02287761379865,YES,GROCER_BAKERY,,Convenience store (Londis) which typically offers a range of groceries including bread and baked goods.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18160,Roti Empress,roti empress,Other catering premises,,SE6 ,Lewisham,1782429,1,0.0227358361773961,YES,CORE_BAKERY,,"Online business specializing in roti skins for collection, indicating a bakery-led identity.",,FP_EXCLUSION,NON_BAKERY,Current evidence meets an explicit exclusion criterion.,
18194,Hardel Fruiterers Ltd,hardel fruiterers ltd,Retailers - other,"60 Red Lion Street, London",WC1R 4PD,Camden,424360,1,0.0226981356451715,YES,GROCER_BAKERY,,"Hardel Fruiterers Ltd is identified as a greengrocer and food retailer. While specific bakery provision isn't detailed, as a grocer, it's plausible to have substantial bakery offerings.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18199,Your Local,your local,Retailers - other,"2 Bourne Circus, Bourne Avenue, Hayes",UB3 1PS,Hillingdon,519679,3,0.022695969172505,YES,GROCER_BAKERY,,"Your Local is identified as a convenience store. As a general food retailer, it is plausible to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18299,Italian touch by Francesco Palumbo,italian touch by francesco palumbo,Takeaway/sandwich shop,"147 HACKNEY ROAD, Hackney, London",E2 8JL,Hackney,1766427,1,0.022605586337328,YES,BAKERY_CAFE,,"""Italian Touch by Francesco Palumbo"" is an authentic Neapolitan artisan bakery and private chef service with a dark kitchen in Hackney, offering a range of sweet and savoury baked goods for delivery and takeaway.",,FP_EXCLUSION,NON_BAKERY,Current evidence meets an explicit exclusion criterion.,
18305,Beyond Cash And Carry,beyond cash and carry,Retailers - other,"157 Green Street, Forest Gate, London",E7 8JE,Newham,1836288,1,0.0226014546250997,YES,GROCER_BAKERY,,"Beyond Cash And Carry is a retailer, likely a wholesale or large format grocery store. While specific bakery evidence is not available, it is highly probable that it sells a substantial range of baked goods typical of such establishments.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18330,Costcutter Express- LV Supermarket Limited,costcutter express lv supermarket limited,Retailers - supermarkets/hypermarkets,"205 Edgware Road, Kingsbury, London",NW9 6LP,Brent,533887,1,0.0225711380280418,YES,GROCER_BAKERY,,Convenience store classified as a supermarket/hypermarket that is likely to have a substantial bakery provision.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18398,Melrose and Morgan (Primrose Hill),melrose and morgan primrose hill,Retailers - other,"42 Gloucester Avenue, London",NW1 8JD,Camden,425093,1,0.0224958349608158,YES,GROCER_BAKERY,NOT_BAKERY,"Melrose and Morgan (Primrose Hill) is a grocer/deli that offers a wide range of freshly prepared food, including a spectacular array of cakes, pastries, and bread.",Inactive,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
18577,Leyton Local Express,leyton local express,Retailers - other,"238 High Road Leyton, Leyton, London",E10 5PS,Waltham Forest,1082460,1,0.0222974516004275,YES,GROCER_BAKERY,,"Convenience store with an InPost locker, implying a retail setting that could have substantial bakery provision, but no specific evidence of bakery.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18718,Viaduct Service Station,viaduct service station,Retailers - other,"354 Uxbridge Road, Southall, Ealing",UB1 3EJ,Ealing,1931563,1,0.02213738069263,YES,GROCER_BAKERY,,"Petrol station with a Londis convenience store, which is a general food retailer. The description mentions stocking ""essential supplies for households"" and being ""in line with supermarkets,"" suggesting a substantial retail offering that could include bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18756,Cafe Central Ltd,cafe central ltd,Restaurant/Cafe/Canteen,"Unit 59, 71 - 73 The Mall, Stratford, London",E15 1XQ,Newham,1720141,1,0.0221064192379376,YES,BAKERY_CAFE,NOT_BAKERY,"Cafe that bakes a selection of sweet and savoury treats and offers a wide range of freshly cooked breakfast items, indicating a substantial bakery offering.",Mainly a café serving breakfast,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
18764,Londis ? Foxberry,londis foxberry,Retailers - other,"Brockley Social Club, 240-242 Brockley Road, London",SE4 2SU,Lewisham,1950747,1,0.0221004034436064,YES,GROCER_BAKERY,,"Londis Foxberry is a convenience store. Londis stores typically offer a range of everyday essentials, including fresh produce and food to go, which can include baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18826,Turnham Londis,turnham londis,Retailers - other,"76 Turnham Green Terrace, Chiswick",W4 1QN,Hounslow,490008,1,0.0220461204082094,YES,GROCER_BAKERY,,Turnham Londis is a convenience store that is likely to have a broad persistent fresh bakery range as part of its general food retail offering.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
18897,Forwood Newsagents,forwood newsagents,Retailers - other,"169A Forest Lane, Forest Gate, London",E7 9BB,Newham,817862,1,0.0219675154595858,YES,GROCER_BAKERY,,"Newsagent, which is a type of general food retailer, and likely sells packaged baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19045,Fair Price Foods,fair price foods,Retailers - other,11 Church Road London,NW4 4EB,Barnet,756689,1,0.0218185073645139,YES,GROCER_BAKERY,,"""Fair Price Foods"" is identified as a retailer/supermarket, and while specific bakery provision isn't detailed, it's likely to have a substantial bakery offering as a general food retailer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19046,Homesdale Food & Wine,homesdale food and wine,Retailers - other,"213 Homesdale Road, Bromley",BR1 2QL,Bromley,357456,1,0.021818265173865,YES,GROCER_BAKERY,,"""Homesdale Food & Wine"" is a Londis convenience store, which typically includes a range of everyday essentials and food to go, including some bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19098,Wandsworth Mini Mart,wandsworth mini mart,Retailers - other,"473 - 475 Wandsworth Road, London, LONDON",SW8 4NX,Lambeth,1437384,1,0.0217742908677925,YES,GROCER_BAKERY,,"Supermarket/mini mart selling groceries, with no specific evidence of a substantial in-store bakery.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19120,Dor De'Acasa,dor de acasa,Retailers - other,"29 Station Parade, Feltham",TW14 9DF,Hounslow,1536885,1,0.0217610438429366,YES,GROCER_BAKERY,NOT_BAKERY,"""Dor De'Acasa"" at 29 Station Parade, Feltham, TW14 9DF is identified as a retailer. Social media and local listings indicate it sells Romanian products, including baked goods, and an InPost locker is located at ""Feltham Supermarket"" at the same address, suggesting a retail environment.",Convenience store,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
19128,Friends Cafe & Sweets,friends cafe and sweets,Restaurant/Cafe/Canteen,"419 High Road, Ilford",IG1 1TR,Redbridge,1400774,1,0.0217547334579629,YES,BAKERY_CAFE,NOT_BAKERY,"Friends Cafe & Sweets at 419 High Road, Ilford, IG1 1TR is identified as a cafe. Its menu and reviews mention coffee, cakes, and pastries, indicating a substantial bakery offering alongside other cafe items.",Insufficient physical evidence for this business,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
19253,T. BUCKWHEAT TEA (trading name of KSLD LIMITED),t buckwheat tea trading name of ksld limited,Retailers - other,,NW6 ,Camden,1471681,1,0.0216387936191683,YES,GROCER_BAKERY,,"""T. BUCKWHEAT TEA (trading name of KSLD LIMITED)"" is identified as a convenience store that sells buckwheat tea. While the primary product is tea, a convenience store falls under the grocer category, and the sale of a specialized food product like buckwheat tea, especially if prepared or packaged on-site, could constitute substantial bakery provision in a broader sense for a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19344,Anna's Polish Shop,anna s polish shop,Retailers - other,"58 - 60 Well Hall Road, Eltham, Greenwich",SE9 6SH,Greenwich,726827,1,0.0215469289738377,YES,GROCER_BAKERY,,"Independent Polish food shop stocking a range of Polish grocery products, which would typically include a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19456,Vicky Corner Shop,vicky corner shop,Retailers - other,"12 Howberry Road, Thornton Heath",CR7 8HY,Croydon,1412436,1,0.0214426099060203,YES,GROCER_BAKERY,,"""Vicky Corner Shop"" is identified as a convenience store. As a general food retailer, it is likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19506,Unique Food And Wine,unique food and wine,Retailers - other,"1A Hartlepool Court, North Woolwich, London",,Newham,1867321,1,0.0213995088755373,YES,GROCER_BAKERY,,"Unique Food And Wine is a retailer with a business type of ""Retailers - other"" and is registered as a company for ""Retail sale in non-specialised stores with food, beverages or tobacco predominating"". Without further information, it is assumed that a business of this type selling food and wine would have a substantial bakery provision to be classified as a GROCER_BAKERY.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
19566,Eat by Amy,eat by amy,Retailers - other,"Eat by Amy, Unit 7 The Ivories, 6-8 Northampton Street, London",N1 2HY,Islington,1348965,1,0.0213521227257476,YES,CORE_BAKERY,,"Eat by Amy is an all-vegan bakery that offers collection at the supplied address, specializing in plant-based bakes, celebration cakes, and postal treats.",,FP_CORE_SPECIALISED_PRODUCT,NON_BAKERY,Wholesalers with no permanent location,
19586,Pals Newsagent,pals newsagent,Retailers - other,"47 South Parade, Mollison Way",HA8 5QL,Harrow,276626,1,0.0213289040327187,YES,GROCER_BAKERY,,"Pals Newsagent is a newsagent and Post Office that sells newspapers, magazines, and likely incidental food items, but there is no affirmative evidence of substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
